tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	coverage	status	FPKM	FPKM_conf_lo	FPKM_conf_hi
ENSMUSG00000033762	-	-	ENSMUSG00000033762	-	-	15:76533983-76540963	-	-	OK	0.483755	0.405829	0.56168
ENSMUSG00000033819	-	-	ENSMUSG00000033819	-	-	15:76502044-76525349	-	-	OK	11.6982	11.211	12.1854
ENSMUSG00000022526	-	-	ENSMUSG00000022526	-	-	15:76682577-76701865	-	-	OK	3.84708	3.61131	4.08285
ENSMUSG00000033697	-	-	ENSMUSG00000033697	-	-	15:76554414-76648600	-	-	OK	9.25801	8.45862	10.0574
ENSMUSG00000090429	-	-	ENSMUSG00000090429	-	-	15:76627759-76628459	-	-	OK	0	0	0
ENSMUSG00000033669	-	-	ENSMUSG00000033669	-	-	15:76709688-76722822	-	-	OK	0.13604	0.0478133	0.224267
ENSMUSG00000033728	-	-	ENSMUSG00000033728	-	-	15:76541052-76548129	-	-	OK	9.94019	8.92123	10.9592
ENSMUSG00000033707	-	-	ENSMUSG00000033707	-	-	15:76545705-76552603	-	-	OK	0.688891	0.549944	0.827838
ENSMUSG00000079002	-	-	ENSMUSG00000079002	-	-	15:76551895-76554275	-	-	OK	0.672873	0.529226	0.816519
ENSMUSG00000055041	-	-	ENSMUSG00000055041	-	-	15:76730339-76731735	-	-	OK	13.9204	6.76655	21.0742
ENSMUSG00000022565	-	-	ENSMUSG00000022565	-	-	15:76001403-76063000	-	-	OK	15.9458	14.4325	17.459
ENSMUSG00000088128	-	-	ENSMUSG00000088128	-	-	15:76044530-76044635	-	-	OK	0	0	0
ENSMUSG00000087899	-	-	ENSMUSG00000087899	-	-	15:76046040-76046103	-	-	OK	0	0	0
ENSMUSG00000054967	-	-	ENSMUSG00000054967	-	-	15:76741280-76748440	-	-	OK	0.144299	0.0743038	0.214295
ENSMUSG00000063236	-	-	ENSMUSG00000063236	-	-	15:76778968-76781159	-	-	OK	7.87027	7.18719	8.55335
ENSMUSG00000065832	-	-	ENSMUSG00000065832	-	-	15:76898220-76898327	-	-	OK	0	0	0
ENSMUSG00000018893	-	-	ENSMUSG00000018893	-	-	15:76845918-76881100	-	-	OK	0.754246	0.544729	0.963763
ENSMUSG00000033576	-	-	ENSMUSG00000033576	-	-	15:76875504-76887537	-	-	OK	0.0405383	0.0136934	0.0673831
ENSMUSG00000068246	-	-	ENSMUSG00000068246	-	-	15:77234219-77241483	-	-	OK	0.0533299	0.00978622	0.0968736
ENSMUSG00000003970	-	-	ENSMUSG00000003970	-	-	15:76734500-76736748	-	-	OK	360.68	355.559	365.801
ENSMUSG00000010601	-	-	ENSMUSG00000010601	-	-	15:77218646-77226936	-	-	LOWDATA	0.0375348	0	0.549707
ENSMUSG00000033565	-	-	ENSMUSG00000033565	-	-	15:76909419-77137483	-	-	OK	0.812834	0.515638	1.11003
ENSMUSG00000087126	-	-	ENSMUSG00000087126	-	-	15:76914872-76926744	-	-	OK	0.539654	0.364567	0.714741
ENSMUSG00000089242	-	-	ENSMUSG00000089242	-	-	15:77072835-77072981	-	-	OK	0	0	0
ENSMUSG00000050982	-	-	ENSMUSG00000050982	-	-	15:77307476-77321499	-	-	OK	0.0799401	0.0139778	0.145902
ENSMUSG00000091650	-	-	ENSMUSG00000091650	-	-	15:77338700-77347749	-	-	OK	0.0128635	0	0.0385904
ENSMUSG00000050014	-	-	ENSMUSG00000050014	-	-	15:77414587-77426555	-	-	OK	0	0	0
ENSMUSG00000068252	-	-	ENSMUSG00000068252	-	-	15:77252639-77277874	-	-	OK	1.56093	1.36843	1.75343
ENSMUSG00000086467	-	-	ENSMUSG00000086467	-	-	15:77258408-77292396	-	-	OK	8.807	7.51472	10.0993
ENSMUSG00000082233	-	-	ENSMUSG00000082233	-	-	15:77273714-77274850	-	-	OK	2.33106	1.98548	2.67664
ENSMUSG00000091694	-	-	ENSMUSG00000091694	-	-	15:77464401-77473716	-	-	OK	0	0	0
ENSMUSG00000090792	-	-	ENSMUSG00000090792	-	-	15:77452630-77456620	-	-	OK	0.389535	0.129845	0.649225
ENSMUSG00000044309	-	-	ENSMUSG00000044309	-	-	15:77355296-77363745	-	-	OK	0.337997	0.227289	0.448705
ENSMUSG00000071716	-	-	ENSMUSG00000071716	-	-	15:77529311-77549716	-	-	OK	0.680986	0.55453	0.807442
ENSMUSG00000057346	-	-	ENSMUSG00000057346	-	-	15:77559501-77566811	-	-	LOWDATA	0.0452718	0	0.507328
ENSMUSG00000056656	-	-	ENSMUSG00000056656	-	-	15:77578228-77585678	-	-	LOWDATA	0.0299982	0	0.39462
ENSMUSG00000022443	-	-	ENSMUSG00000022443	-	-	15:77591016-77672605	-	-	OK	0.971689	0.773165	1.17021
ENSMUSG00000084497	-	-	ENSMUSG00000084497	-	-	15:77671086-77671186	-	-	OK	0	0	0
ENSMUSG00000016552	-	-	ENSMUSG00000016552	-	-	15:77770951-77787152	-	-	OK	0.091871	0.0520606	0.131681
ENSMUSG00000005354	-	-	ENSMUSG00000005354	-	-	15:77745476-77759436	-	-	OK	52.3342	50.7098	53.9587
ENSMUSG00000019146	-	-	ENSMUSG00000019146	-	-	15:77822177-77950458	-	-	OK	0.00224067	0	0.00672202
ENSMUSG00000016554	-	-	ENSMUSG00000016554	-	-	15:77789427-77801254	-	-	OK	69.1106	67.7214	70.4999
ENSMUSG00000091802	-	-	ENSMUSG00000091802	-	-	15:77792103-77797556	-	-	OK	0	0	0
ENSMUSG00000005716	-	-	ENSMUSG00000005716	-	-	15:78021543-78036830	-	-	OK	0.0157034	0	0.047117
ENSMUSG00000016637	-	-	ENSMUSG00000016637	-	-	15:77989894-78004538	-	-	OK	32.9995	31.6025	34.3964
ENSMUSG00000071715	-	-	ENSMUSG00000071715	-	-	15:78075230-78093010	-	-	OK	0.0913323	0	0.19454
ENSMUSG00000070235	-	-	ENSMUSG00000070235	-	-	15:78199677-78199787	-	-	OK	0	0	0
ENSMUSG00000071714	-	-	ENSMUSG00000071714	-	-	15:78112946-78136052	-	-	OK	0.0391905	0.0154645	0.0629165
ENSMUSG00000071713	-	-	ENSMUSG00000071713	-	-	15:78156419-78184277	-	-	OK	0.0417037	0.0132215	0.0701859
ENSMUSG00000071711	-	-	ENSMUSG00000071711	-	-	15:78237141-78244432	-	-	OK	0.427616	0.172009	0.683223
ENSMUSG00000044986	-	-	ENSMUSG00000044986	-	-	15:78229694-78236289	-	-	OK	4.71247	3.82152	5.60341
ENSMUSG00000016942	-	-	ENSMUSG00000016942	-	-	15:78270097-78299064	-	-	OK	0.0365832	0.0040528	0.0691135
ENSMUSG00000033287	-	-	ENSMUSG00000033287	-	-	15:78258993-78269339	-	-	OK	0.788392	0.376446	1.20034
ENSMUSG00000022440	-	-	ENSMUSG00000022440	-	-	15:78353775-78360055	-	-	OK	0.292442	0.212849	0.372034
ENSMUSG00000068227	-	-	ENSMUSG00000068227	-	-	15:78310982-78325496	-	-	OK	0.0143496	0	0.030919
ENSMUSG00000068226	-	-	ENSMUSG00000068226	-	-	15:78384831-78385278	-	-	OK	2.64025	1.91492	3.36558
ENSMUSG00000033220	-	-	ENSMUSG00000033220	-	-	15:78389598-78403213	-	-	OK	0.113434	0.069773	0.157094
ENSMUSG00000044933	-	-	ENSMUSG00000044933	-	-	15:78367444-78374775	-	-	OK	0.0351307	0.0139461	0.0563154
ENSMUSG00000018008	-	-	ENSMUSG00000018008	-	-	15:78427476-78452449	-	-	OK	0.0512432	0.0202816	0.0822048
ENSMUSG00000062154	-	-	ENSMUSG00000062154	-	-	15:78208829-78226342	-	-	OK	244.453	236.051	252.854
ENSMUSG00000043460	-	-	ENSMUSG00000043460	-	-	15:78500451-78548543	-	-	OK	0.261273	0.209533	0.313013
ENSMUSG00000018169	-	-	ENSMUSG00000018169	-	-	15:78586311-78603905	-	-	OK	0.0215137	0	0.0463556
ENSMUSG00000086640	-	-	ENSMUSG00000086640	-	-	15:78693385-78697319	-	-	OK	0.0638424	0.0155821	0.112103
ENSMUSG00000033170	-	-	ENSMUSG00000033170	-	-	15:78605567-78633472	-	-	OK	0.117782	0.0694102	0.166154
ENSMUSG00000089577	-	-	ENSMUSG00000089577	-	-	15:78623912-78623987	-	-	OK	0	0	0
ENSMUSG00000049521	-	-	ENSMUSG00000049521	-	-	15:78673076-78681332	-	-	OK	0.110917	0.0633924	0.158441
ENSMUSG00000043501	-	-	ENSMUSG00000043501	-	-	15:78681291-78685959	-	-	OK	0.53599	0.277601	0.794379
ENSMUSG00000068221	-	-	ENSMUSG00000068221	-	-	15:78744348-78749947	-	-	OK	0.258458	0.175685	0.341231
ENSMUSG00000022436	-	-	ENSMUSG00000022436	-	-	15:78730197-78742481	-	-	OK	0.365711	0.238611	0.492811
ENSMUSG00000084864	-	-	ENSMUSG00000084864	-	-	15:78742395-78744090	-	-	OK	0.50942	0.197919	0.820921
ENSMUSG00000033128	-	-	ENSMUSG00000033128	-	-	15:78707619-78725015	-	-	OK	22.0343	21.4256	22.643
ENSMUSG00000068220	-	-	ENSMUSG00000068220	-	-	15:78757154-78760895	-	-	OK	17.674	16.4824	18.8656
ENSMUSG00000048769	-	-	ENSMUSG00000048769	-	-	15:78859151-78859689	-	-	OK	2.84843	2.20749	3.48938
ENSMUSG00000006378	-	-	ENSMUSG00000006378	-	-	15:78861303-78873988	-	-	OK	0.582282	0.452847	0.711717
ENSMUSG00000033099	-	-	ENSMUSG00000033099	-	-	15:78765362-78774064	-	-	OK	90.6738	86.6814	94.6662
ENSMUSG00000033088	-	-	ENSMUSG00000033088	-	-	15:78778153-78836299	-	-	FAIL	11.8663	0	19.4335
ENSMUSG00000033055	-	-	ENSMUSG00000033055	-	-	15:78883523-78893315	-	-	OK	353.103	345.135	361.072
ENSMUSG00000033047	-	-	ENSMUSG00000033047	-	-	15:78905652-78924830	-	-	OK	96.3026	94.6544	97.9508
ENSMUSG00000033020	-	-	ENSMUSG00000033020	-	-	15:78971780-78982204	-	-	OK	48.7294	46.0983	51.3606
ENSMUSG00000075555	-	-	ENSMUSG00000075555	-	-	15:78996470-79057954	-	-	OK	0.473004	0.172236	0.773772
ENSMUSG00000033006	-	-	ENSMUSG00000033006	-	-	15:78985342-78994920	-	-	OK	0.322209	0.11467	0.529748
ENSMUSG00000033039	-	-	ENSMUSG00000033039	-	-	15:78939412-78967328	-	-	OK	4.91706	4.72722	5.10691
ENSMUSG00000033029	-	-	ENSMUSG00000033029	-	-	15:78965084-78971681	-	-	OK	42.0377	40.6355	43.44
ENSMUSG00000018126	-	-	ENSMUSG00000018126	-	-	15:79088624-79115967	-	-	OK	0.158369	0.0945196	0.222219
ENSMUSG00000068206	-	-	ENSMUSG00000068206	-	-	15:79059602-79087104	-	-	OK	30.1668	28.9332	31.4005
ENSMUSG00000091135	-	-	ENSMUSG00000091135	-	-	15:79086003-79086522	-	-	OK	0.238416	0.0473929	0.429439
ENSMUSG00000032988	-	-	ENSMUSG00000032988	-	-	15:79081443-79085191	-	-	OK	0.0148722	0	0.0359047
ENSMUSG00000009035	-	-	ENSMUSG00000009035	-	-	15:79191113-79233733	-	-	OK	0.312754	0.244096	0.381413
ENSMUSG00000088901	-	-	ENSMUSG00000088901	-	-	15:79205657-79205730	-	-	OK	0	0	0
ENSMUSG00000044216	-	-	ENSMUSG00000044216	-	-	15:79314147-79335671	-	-	OK	0.00612483	0	0.0183745
ENSMUSG00000022433	-	-	ENSMUSG00000022433	-	-	15:79248281-79274349	-	-	LOWDATA	1.10752	0	6.55289
ENSMUSG00000085802	-	-	ENSMUSG00000085802	-	-	15:79257649-79262059	-	-	LOWDATA	0	0	0
ENSMUSG00000042622	-	-	ENSMUSG00000042622	-	-	15:79177970-79189502	-	-	OK	1.27088	0.842504	1.69926
ENSMUSG00000042632	-	-	ENSMUSG00000042632	-	-	15:79116657-79158675	-	-	OK	60.328	57.3257	63.3302
ENSMUSG00000022429	-	-	ENSMUSG00000022429	-	-	15:79391929-79435529	-	-	OK	3.19525	2.65704	3.73346
ENSMUSG00000010830	-	-	ENSMUSG00000010830	-	-	15:79346837-79358169	-	-	OK	0.48877	0.349968	0.627571
ENSMUSG00000055065	-	-	ENSMUSG00000055065	-	-	15:79358136-79377171	-	-	OK	26.9554	26.425	27.4858
ENSMUSG00000042564	-	-	ENSMUSG00000042564	-	-	15:79440005-79489386	-	-	OK	11.1417	10.4954	11.788
ENSMUSG00000022428	-	-	ENSMUSG00000022428	-	-	15:79489656-79498090	-	-	OK	86.7766	84.6485	88.9047
ENSMUSG00000022427	-	-	ENSMUSG00000022427	-	-	15:79501290-79503292	-	-	OK	205.021	201.579	208.462
ENSMUSG00000022426	-	-	ENSMUSG00000022426	-	-	15:79504679-79518302	-	-	OK	12.1083	11.6834	12.5333
ENSMUSG00000087543	-	-	ENSMUSG00000087543	-	-	15:79573127-79587824	-	-	OK	0.00914556	1.73472e-18	0.0182911
ENSMUSG00000090541	-	-	ENSMUSG00000090541	-	-	15:79519569-79522815	-	-	OK	2.42368	2.2232	2.62415
ENSMUSG00000042535	-	-	ENSMUSG00000042535	-	-	15:79521319-79551908	-	-	OK	9.09696	8.72911	9.4648
ENSMUSG00000064409	-	-	ENSMUSG00000064409	-	-	15:79522931-79523055	-	-	OK	43.8165	16.1045	71.5284
ENSMUSG00000042524	-	-	ENSMUSG00000042524	-	-	15:79554499-79572966	-	-	OK	3.91082	3.52199	4.29966
ENSMUSG00000089796	-	-	ENSMUSG00000089796	-	-	15:79570003-79572228	-	-	OK	0.210133	0.125877	0.294389
ENSMUSG00000009585	-	-	ENSMUSG00000009585	-	-	15:79722837-79741552	-	-	OK	0.144196	0.0361606	0.252232
ENSMUSG00000022421	-	-	ENSMUSG00000022421	-	-	15:79616782-79635196	-	-	OK	0.27631	0.223974	0.328646
ENSMUSG00000089715	-	-	ENSMUSG00000089715	-	-	15:79616782-79665118	-	-	OK	0.593436	0.488691	0.698181
ENSMUSG00000089837	-	-	ENSMUSG00000089837	-	-	15:79620104-79664667	-	-	OK	0.629587	0.462639	0.796535
ENSMUSG00000000489	-	-	ENSMUSG00000000489	-	-	15:79826329-79845238	-	-	OK	0.0745317	0.0383785	0.110685
ENSMUSG00000022420	-	-	ENSMUSG00000022420	-	-	15:79591882-79604897	-	-	OK	68.3772	62.3333	74.4211
ENSMUSG00000064884	-	-	ENSMUSG00000064884	-	-	15:79918876-79918983	-	-	OK	0	0	0
ENSMUSG00000022415	-	-	ENSMUSG00000022415	-	-	15:79921763-79949931	-	-	OK	0.787769	0.216278	1.35926
ENSMUSG00000060036	-	-	ENSMUSG00000060036	-	-	15:79908210-79913836	-	-	OK	53.5986	52.112	55.0852
ENSMUSG00000077734	-	-	ENSMUSG00000077734	-	-	15:79908927-79909021	-	-	OK	31.9788	0	95.9364
ENSMUSG00000088219	-	-	ENSMUSG00000088219	-	-	15:79910680-79910773	-	-	OK	0	0	0
ENSMUSG00000077219	-	-	ENSMUSG00000077219	-	-	15:79913286-79913350	-	-	OK	0	0	0
ENSMUSG00000042428	-	-	ENSMUSG00000042428	-	-	15:80004150-80045949	-	-	OK	0.0106621	1.73472e-18	0.0213243
ENSMUSG00000022414	-	-	ENSMUSG00000022414	-	-	15:79963583-79992131	-	-	OK	0.785391	0.668312	0.90247
ENSMUSG00000053411	-	-	ENSMUSG00000053411	-	-	15:79746236-79801549	-	-	OK	12.3795	11.3772	13.3819
ENSMUSG00000088300	-	-	ENSMUSG00000088300	-	-	15:79795846-79795906	-	-	OK	0	0	0
ENSMUSG00000022412	-	-	ENSMUSG00000022412	-	-	15:80064509-80083796	-	-	OK	8.83247	8.52185	9.14309
ENSMUSG00000051518	-	-	ENSMUSG00000051518	-	-	15:80091043-80094736	-	-	OK	53.6546	51.6292	55.68
ENSMUSG00000022416	-	-	ENSMUSG00000022416	-	-	15:80117667-80228709	-	-	OK	3.08668	2.1521	4.02126
ENSMUSG00000050439	-	-	ENSMUSG00000050439	-	-	15:80282669-80390900	-	-	OK	11.8822	11.3373	12.4272
ENSMUSG00000088740	-	-	ENSMUSG00000088740	-	-	15:80288467-80288604	-	-	OK	2.57306	0	7.71917
ENSMUSG00000042351	-	-	ENSMUSG00000042351	-	-	15:80453934-80480989	-	-	OK	0.265813	0.200374	0.331252
ENSMUSG00000022408	-	-	ENSMUSG00000022408	-	-	15:80501782-80530850	-	-	OK	0.0897498	0.0505798	0.12892
ENSMUSG00000042406	-	-	ENSMUSG00000042406	-	-	15:80085613-80087970	-	-	OK	71.2739	69.4242	73.1236
ENSMUSG00000047888	-	-	ENSMUSG00000047888	-	-	15:80590015-80771516	-	-	OK	0.833444	0.692505	0.974384
ENSMUSG00000022407	-	-	ENSMUSG00000022407	-	-	15:80778919-80801377	-	-	OK	171.514	156.738	186.289
ENSMUSG00000058357	-	-	ENSMUSG00000058357	-	-	15:80782934-80783329	-	-	OK	0	0	0
ENSMUSG00000050164	-	-	ENSMUSG00000050164	-	-	15:81065928-81069393	-	-	OK	0.0180032	0	0.0387915
ENSMUSG00000022404	-	-	ENSMUSG00000022404	-	-	15:81149350-81191195	-	-	OK	5.83983	5.40364	6.27601
ENSMUSG00000047938	-	-	ENSMUSG00000047938	-	-	15:81021203-81023193	-	-	OK	29.8	27.1084	32.4915
ENSMUSG00000042303	-	-	ENSMUSG00000042303	-	-	15:80808194-80842719	-	-	FAIL	80.0411	0	199.064
ENSMUSG00000042292	-	-	ENSMUSG00000042292	-	-	15:80842710-81021187	-	-	FAIL	8.97687	0	24.6911
ENSMUSG00000064587	-	-	ENSMUSG00000064587	-	-	15:80870072-80870223	-	-	OK	0	0	0
ENSMUSG00000091198	-	-	ENSMUSG00000091198	-	-	15:81329513-81329978	-	-	OK	9.12495	7.8247	10.4252
ENSMUSG00000022401	-	-	ENSMUSG00000022401	-	-	15:81230567-81287237	-	-	OK	2.01201	1.84915	2.17487
ENSMUSG00000047108	-	-	ENSMUSG00000047108	-	-	15:81237517-81238703	-	-	OK	23.5643	22.4941	24.6346
ENSMUSG00000091492	-	-	ENSMUSG00000091492	-	-	15:81245989-81249618	-	-	OK	0	0	0
ENSMUSG00000022400	-	-	ENSMUSG00000022400	-	-	15:81296745-81306799	-	-	OK	14.0804	12.9331	15.2277
ENSMUSG00000055024	-	-	ENSMUSG00000055024	-	-	15:81415780-81482507	-	-	OK	2.29453	2.16556	2.42351
ENSMUSG00000080527	-	-	ENSMUSG00000080527	-	-	15:81416562-81416616	-	-	OK	0	0	0
ENSMUSG00000084739	-	-	ENSMUSG00000084739	-	-	15:81422522-81422629	-	-	OK	0	0	0
ENSMUSG00000022394	-	-	ENSMUSG00000022394	-	-	15:81494365-81518735	-	-	OK	22.0475	21.4772	22.6178
ENSMUSG00000063765	-	-	ENSMUSG00000063765	-	-	15:81516595-81527717	-	-	OK	0.349873	0.265558	0.434189
ENSMUSG00000022390	-	-	ENSMUSG00000022390	-	-	15:81575277-81626699	-	-	OK	0.674431	0.594481	0.75438
ENSMUSG00000022403	-	-	ENSMUSG00000022403	-	-	15:81194098-81230507	-	-	OK	275.731	268.69	282.772
ENSMUSG00000069439	-	-	ENSMUSG00000069439	-	-	15:81673772-81674129	-	-	OK	0.557772	0.136136	0.979409
ENSMUSG00000048546	-	-	ENSMUSG00000048546	-	-	15:81678699-81688756	-	-	OK	2.10798	1.94532	2.27065
ENSMUSG00000078960	-	-	ENSMUSG00000078960	-	-	15:81688103-81689226	-	-	OK	0.0226627	0	0.0632882
ENSMUSG00000061360	-	-	ENSMUSG00000061360	-	-	15:81695748-81702341	-	-	OK	29.7399	28.2716	31.2082
ENSMUSG00000022391	-	-	ENSMUSG00000022391	-	-	15:81534677-81560349	-	-	OK	14.288	12.6142	15.9618
ENSMUSG00000091934	-	-	ENSMUSG00000091934	-	-	15:81631220-81633043	-	-	OK	0.390745	0.247628	0.533862
ENSMUSG00000022389	-	-	ENSMUSG00000022389	-	-	15:81632850-81657291	-	-	OK	7.08203	5.95266	8.21139
ENSMUSG00000042109	-	-	ENSMUSG00000042109	-	-	15:81767188-81781371	-	-	OK	0.556528	0.408672	0.704385
ENSMUSG00000022474	-	-	ENSMUSG00000022474	-	-	15:81781537-81791360	-	-	OK	9.28038	7.5638	10.9969
ENSMUSG00000022477	-	-	ENSMUSG00000022477	-	-	15:81702738-81745563	-	-	OK	46.1618	45.262	47.0615
ENSMUSG00000022476	-	-	ENSMUSG00000022476	-	-	15:81745459-81756643	-	-	OK	8.00138	7.59529	8.40747
ENSMUSG00000061848	-	-	ENSMUSG00000061848	-	-	15:81802803-81803322	-	-	OK	226.401	220.514	232.287
ENSMUSG00000061633	-	-	ENSMUSG00000061633	-	-	15:81810974-81811993	-	-	OK	189.735	186.4	193.07
ENSMUSG00000022471	-	-	ENSMUSG00000022471	-	-	15:81818264-81870515	-	-	OK	9.07016	8.38276	9.75757
ENSMUSG00000022472	-	-	ENSMUSG00000022472	-	-	15:81822952-81846593	-	-	OK	22.3788	21.7542	23.0034
ENSMUSG00000063480	-	-	ENSMUSG00000063480	-	-	15:81871748-81878028	-	-	OK	28.4972	27.3706	29.6238
ENSMUSG00000068117	-	-	ENSMUSG00000068117	-	-	15:81900425-81957244	-	-	OK	1.00266	0.89244	1.11288
ENSMUSG00000075524	-	-	ENSMUSG00000075524	-	-	15:81889580-81896968	-	-	OK	12.6625	12.2954	13.0297
ENSMUSG00000068114	-	-	ENSMUSG00000068114	-	-	15:81958351-81972630	-	-	OK	24.9565	21.415	28.4981
ENSMUSG00000068101	-	-	ENSMUSG00000068101	-	-	15:82064208-82075177	-	-	OK	1.25747	0.484896	2.03003
ENSMUSG00000068105	-	-	ENSMUSG00000068105	-	-	15:82052173-82054790	-	-	OK	0.422918	0.217727	0.628109
ENSMUSG00000068099	-	-	ENSMUSG00000068099	-	-	15:82082826-82091183	-	-	OK	0.258657	0.0948322	0.422482
ENSMUSG00000022455	-	-	ENSMUSG00000022455	-	-	15:82129413-82144988	-	-	OK	3.5547	3.16452	3.94488
ENSMUSG00000022463	-	-	ENSMUSG00000022463	-	-	15:81977695-82035806	-	-	OK	2.17002	1.92004	2.42001
ENSMUSG00000065465	-	-	ENSMUSG00000065465	-	-	15:82028551-82028620	-	-	OK	0	0	0
ENSMUSG00000022456	-	-	ENSMUSG00000022456	-	-	15:82105364-82124872	-	-	OK	1.51495	1.26523	1.76466
ENSMUSG00000022453	-	-	ENSMUSG00000022453	-	-	15:82159961-82169256	-	-	OK	2.70408	2.42953	2.97864
ENSMUSG00000049687	-	-	ENSMUSG00000049687	-	-	15:82171287-82176173	-	-	OK	0.389175	0.230358	0.547992
ENSMUSG00000064959	-	-	ENSMUSG00000064959	-	-	15:82173082-82173201	-	-	OK	0	0	0
ENSMUSG00000022450	-	-	ENSMUSG00000022450	-	-	15:82180568-82184721	-	-	OK	48.0961	45.5461	50.6461
ENSMUSG00000022452	-	-	ENSMUSG00000022452	-	-	15:82176383-82179520	-	-	OK	169.572	158.53	180.614
ENSMUSG00000076395	-	-	ENSMUSG00000076395	-	-	15:82238887-82238973	-	-	OK	0	0	0
ENSMUSG00000068085	-	-	ENSMUSG00000068085	-	-	15:82219583-82224452	-	-	OK	0	0	0
ENSMUSG00000014372	-	-	ENSMUSG00000014372	-	-	15:82233275-82237624	-	-	OK	0.0165161	0	0.0398734
ENSMUSG00000068086	-	-	ENSMUSG00000068086	-	-	15:82282806-82287257	-	-	OK	0.0164703	0	0.0397628
ENSMUSG00000062185	-	-	ENSMUSG00000062185	-	-	15:82446394-82451337	-	-	OK	0.0168082	0	0.0405787
ENSMUSG00000047347	-	-	ENSMUSG00000047347	-	-	15:82346704-82349711	-	-	OK	0.699673	0.588697	0.810648
ENSMUSG00000057138	-	-	ENSMUSG00000057138	-	-	15:82385537-82389843	-	-	OK	0	0	0
ENSMUSG00000061740	-	-	ENSMUSG00000061740	-	-	15:82200957-82210690	-	-	OK	1.34237	0.896887	1.78786
ENSMUSG00000075517	-	-	ENSMUSG00000075517	-	-	15:82519563-82520929	-	-	OK	0	0	0
ENSMUSG00000068083	-	-	ENSMUSG00000068083	-	-	15:82590264-82594613	-	-	OK	0.349211	0.217222	0.4812
ENSMUSG00000058613	-	-	ENSMUSG00000058613	-	-	15:82608360-82612540	-	-	OK	0.0440798	0	0.0949788
ENSMUSG00000022445	-	-	ENSMUSG00000022445	-	-	15:82620536-82624675	-	-	OK	13.0824	12.4246	13.7403
ENSMUSG00000090940	-	-	ENSMUSG00000090940	-	-	15:82813299-82819564	-	-	OK	0.0119298	0	0.0288011
ENSMUSG00000058099	-	-	ENSMUSG00000058099	-	-	15:82828150-82863736	-	-	LOWDATA	0.11278	0	0.835365
ENSMUSG00000041852	-	-	ENSMUSG00000041852	-	-	15:82639058-82742564	-	-	OK	7.81675	6.26149	9.37201
ENSMUSG00000065176	-	-	ENSMUSG00000065176	-	-	15:82980073-82980224	-	-	OK	28.8447	15.2472	42.4423
ENSMUSG00000058586	-	-	ENSMUSG00000058586	-	-	15:82919937-82947104	-	-	OK	5.38132	4.94966	5.81298
ENSMUSG00000090964	-	-	ENSMUSG00000090964	-	-	15:82932501-82936359	-	-	OK	0.352529	0.139311	0.565746
ENSMUSG00000018040	-	-	ENSMUSG00000018040	-	-	15:82943862-82953231	-	-	OK	26.9192	26.2952	27.5433
ENSMUSG00000047878	-	-	ENSMUSG00000047878	-	-	15:83057155-83082204	-	-	LOWDATA	0.0187615	0	0.316254
ENSMUSG00000041815	-	-	ENSMUSG00000041815	-	-	15:82956407-82979814	-	-	OK	17.4707	15.7731	19.1682
ENSMUSG00000018042	-	-	ENSMUSG00000018042	-	-	15:82983923-83003022	-	-	OK	20.9873	18.9442	23.0303
ENSMUSG00000054277	-	-	ENSMUSG00000054277	-	-	15:83130169-83180677	-	-	OK	39.8795	38.9927	40.7663
ENSMUSG00000075511	-	-	ENSMUSG00000075511	-	-	15:83187989-83197707	-	-	OK	52.5757	51.4749	53.6766
ENSMUSG00000016664	-	-	ENSMUSG00000016664	-	-	15:83206036-83295036	-	-	OK	20.353	16.2692	24.4367
ENSMUSG00000049414	-	-	ENSMUSG00000049414	-	-	15:83236041-83236535	-	-	OK	2.7052	1.84974	3.56066
ENSMUSG00000016758	-	-	ENSMUSG00000016758	-	-	15:83357291-83375065	-	-	OK	0.177911	0.0706265	0.285195
ENSMUSG00000041736	-	-	ENSMUSG00000041736	-	-	15:83394002-83404631	-	-	OK	0.938596	0.675736	1.20146
ENSMUSG00000016757	-	-	ENSMUSG00000016757	-	-	15:83406073-83425587	-	-	OK	0.453623	0.369022	0.538225
ENSMUSG00000048755	-	-	ENSMUSG00000048755	-	-	15:83377226-83386141	-	-	OK	22.0799	21.2907	22.8691
ENSMUSG00000016763	-	-	ENSMUSG00000016763	-	-	15:83433012-83555451	-	-	OK	0.100797	0.0352008	0.166394
ENSMUSG00000041708	-	-	ENSMUSG00000041708	-	-	15:83609896-83688914	-	-	OK	0.973203	0.611377	1.33503
ENSMUSG00000022442	-	-	ENSMUSG00000022442	-	-	15:83314201-83341323	-	-	OK	38.8533	36.0421	41.6645
ENSMUSG00000018868	-	-	ENSMUSG00000018868	-	-	15:83943050-83953605	-	-	OK	0	0	0
ENSMUSG00000018865	-	-	ENSMUSG00000018865	-	-	15:83906526-83936184	-	-	OK	0.437398	0.298473	0.576322
ENSMUSG00000041653	-	-	ENSMUSG00000041653	-	-	15:83998245-84019942	-	-	OK	0.0589726	0.0338266	0.0841186
ENSMUSG00000089267	-	-	ENSMUSG00000089267	-	-	15:84153638-84153782	-	-	OK	0	0	0
ENSMUSG00000022438	-	-	ENSMUSG00000022438	-	-	15:84062472-84146118	-	-	OK	0.132893	0.0908686	0.174918
