tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	coverage	status	FPKM	FPKM_conf_lo	FPKM_conf_hi
ENSMUSG00000009907	-	-	ENSMUSG00000009907	-	-	1:108660647-108693305	-	-	OK	12.7791	11.972	13.5862
ENSMUSG00000044594	-	-	ENSMUSG00000044594	-	-	1:108942163-108948914	-	-	OK	0	0	0
ENSMUSG00000083884	-	-	ENSMUSG00000083884	-	-	1:109034420-109035146	-	-	OK	0	0	0
ENSMUSG00000073602	-	-	ENSMUSG00000073602	-	-	1:109050516-109174938	-	-	OK	0	0	0
ENSMUSG00000073601	-	-	ENSMUSG00000073601	-	-	1:109167777-109174948	-	-	OK	0	0	0
ENSMUSG00000080729	-	-	ENSMUSG00000080729	-	-	1:109088051-109090134	-	-	OK	0	0	0
ENSMUSG00000081114	-	-	ENSMUSG00000081114	-	-	1:109150129-109150867	-	-	OK	0	0	0
ENSMUSG00000058017	-	-	ENSMUSG00000058017	-	-	1:108974743-108980083	-	-	OK	0	0	0
ENSMUSG00000084189	-	-	ENSMUSG00000084189	-	-	1:109186917-109198931	-	-	OK	0	0	0
ENSMUSG00000026327	-	-	ENSMUSG00000026327	-	-	1:109258505-109277052	-	-	OK	0	0	0
ENSMUSG00000087210	-	-	ENSMUSG00000087210	-	-	1:109281776-109283989	-	-	OK	0	0	0
ENSMUSG00000067001	-	-	ENSMUSG00000067001	-	-	1:109296231-109349266	-	-	OK	0	0	0
ENSMUSG00000089278	-	-	ENSMUSG00000089278	-	-	1:109336623-109336754	-	-	OK	0	0	0
ENSMUSG00000086161	-	-	ENSMUSG00000086161	-	-	1:109583584-109590091	-	-	OK	0.0264295	0	0.0792885
ENSMUSG00000091143	-	-	ENSMUSG00000091143	-	-	1:109425579-109445848	-	-	OK	0	0	0
ENSMUSG00000064683	-	-	ENSMUSG00000064683	-	-	1:109653178-109653285	-	-	OK	0	0	0
ENSMUSG00000077237	-	-	ENSMUSG00000077237	-	-	1:109789550-109789682	-	-	OK	0	0	0
ENSMUSG00000062345	-	-	ENSMUSG00000062345	-	-	1:109407999-109422175	-	-	OK	0.142995	0.0331458	0.252843
ENSMUSG00000080489	-	-	ENSMUSG00000080489	-	-	1:109975024-109975095	-	-	OK	0	0	0
ENSMUSG00000084741	-	-	ENSMUSG00000084741	-	-	1:111701336-111701621	-	-	OK	0	0	0
ENSMUSG00000089037	-	-	ENSMUSG00000089037	-	-	1:111519584-111519714	-	-	OK	0	0	0
ENSMUSG00000026315	-	-	ENSMUSG00000026315	-	-	1:109486582-109505486	-	-	OK	0.0486931	0.0137172	0.083669
ENSMUSG00000026312	-	-	ENSMUSG00000026312	-	-	1:111878903-112036734	-	-	OK	0	0	0
ENSMUSG00000047216	-	-	ENSMUSG00000047216	-	-	1:112785771-112873949	-	-	OK	0.00424898	0	0.012747
ENSMUSG00000087998	-	-	ENSMUSG00000087998	-	-	1:113040436-113040555	-	-	OK	0	0	0
ENSMUSG00000038702	-	-	ENSMUSG00000038702	-	-	1:113755278-113761486	-	-	OK	0.654065	0.57854	0.72959
ENSMUSG00000088691	-	-	ENSMUSG00000088691	-	-	1:114364487-114364623	-	-	OK	0	0	0
ENSMUSG00000084546	-	-	ENSMUSG00000084546	-	-	1:115614490-115614624	-	-	OK	0	0	0
ENSMUSG00000086520	-	-	ENSMUSG00000086520	-	-	1:115787961-115860711	-	-	OK	0	0	0
ENSMUSG00000065865	-	-	ENSMUSG00000065865	-	-	1:119432877-119433041	-	-	OK	0	0	0
ENSMUSG00000070695	-	-	ENSMUSG00000070695	-	-	1:117581332-118478603	-	-	OK	0	0	0
ENSMUSG00000026374	-	-	ENSMUSG00000026374	-	-	1:120195093-120207709	-	-	OK	8.30087	7.92433	8.6774
ENSMUSG00000026377	-	-	ENSMUSG00000026377	-	-	1:120218415-120230399	-	-	OK	14.8964	12.7583	17.0345
ENSMUSG00000037035	-	-	ENSMUSG00000037035	-	-	1:121312041-121318825	-	-	OK	0	0	0
ENSMUSG00000048402	-	-	ENSMUSG00000048402	-	-	1:120730708-120950196	-	-	OK	0.0125274	0	0.0428116
ENSMUSG00000026380	-	-	ENSMUSG00000026380	-	-	1:120524521-120581744	-	-	OK	7.0829	6.88847	7.27734
ENSMUSG00000088363	-	-	ENSMUSG00000088363	-	-	1:120578397-120578527	-	-	OK	41.5555	17.6393	65.4717
ENSMUSG00000089601	-	-	ENSMUSG00000089601	-	-	1:120534864-120534981	-	-	OK	0	0	0
ENSMUSG00000064302	-	-	ENSMUSG00000064302	-	-	1:120285634-120506009	-	-	OK	27.2389	26.6292	27.8486
ENSMUSG00000077257	-	-	ENSMUSG00000077257	-	-	1:120349931-120350062	-	-	OK	0	0	0
ENSMUSG00000073596	-	-	ENSMUSG00000073596	-	-	1:120355246-120355324	-	-	OK	0	0	0
ENSMUSG00000080542	-	-	ENSMUSG00000080542	-	-	1:120355717-120355842	-	-	OK	0	0	0
ENSMUSG00000079361	-	-	ENSMUSG00000079361	-	-	1:120373602-120373998	-	-	OK	0	0	0
ENSMUSG00000084505	-	-	ENSMUSG00000084505	-	-	1:121426787-121426891	-	-	OK	0	0	0
ENSMUSG00000037015	-	-	ENSMUSG00000037015	-	-	1:121423001-121424801	-	-	OK	1.38266	1.17768	1.58763
ENSMUSG00000004451	-	-	ENSMUSG00000004451	-	-	1:121366881-121401371	-	-	OK	10.3234	9.56388	11.0828
ENSMUSG00000026383	-	-	ENSMUSG00000026383	-	-	1:121441609-121545577	-	-	OK	7.30454	6.95209	7.65699
ENSMUSG00000036975	-	-	ENSMUSG00000036975	-	-	1:121804466-121809785	-	-	OK	0.48632	0.399671	0.57297
ENSMUSG00000036962	-	-	ENSMUSG00000036962	-	-	1:121820095-121891787	-	-	OK	0.131276	0.0787657	0.183787
ENSMUSG00000050777	-	-	ENSMUSG00000050777	-	-	1:121963953-121970651	-	-	OK	2.80748	2.45654	3.15841
ENSMUSG00000026387	-	-	ENSMUSG00000026387	-	-	1:121903556-121960105	-	-	OK	0.0072966	0	0.0218987
ENSMUSG00000026384	-	-	ENSMUSG00000026384	-	-	1:121556321-121734190	-	-	OK	1.8877	1.10271	2.67269
ENSMUSG00000091876	-	-	ENSMUSG00000091876	-	-	1:121684345-121684663	-	-	OK	41.7367	37.488	45.9853
ENSMUSG00000090277	-	-	ENSMUSG00000090277	-	-	1:121714339-121714702	-	-	OK	0	0	0
ENSMUSG00000036907	-	-	ENSMUSG00000036907	-	-	1:122237158-122239748	-	-	OK	0	0	0
ENSMUSG00000026390	-	-	ENSMUSG00000026390	-	-	1:122371114-122401661	-	-	OK	0	0	0
ENSMUSG00000026388	-	-	ENSMUSG00000026388	-	-	1:122017763-122084766	-	-	OK	2.20142	1.51607	2.88677
ENSMUSG00000058665	-	-	ENSMUSG00000058665	-	-	1:122499063-122504568	-	-	OK	0	0	0
ENSMUSG00000086664	-	-	ENSMUSG00000086664	-	-	1:122983981-123017533	-	-	OK	0	0	0
ENSMUSG00000026389	-	-	ENSMUSG00000026389	-	-	1:122087333-122169282	-	-	OK	0.00401058	0	0.0125893
ENSMUSG00000003721	-	-	ENSMUSG00000003721	-	-	1:123200929-123229166	-	-	OK	39.3591	32.6894	46.0289
ENSMUSG00000050534	-	-	ENSMUSG00000050534	-	-	1:123406418-123425042	-	-	OK	0.0280118	0	0.0560237
ENSMUSG00000081130	-	-	ENSMUSG00000081130	-	-	1:123417159-123417624	-	-	OK	0	0	0
ENSMUSG00000083582	-	-	ENSMUSG00000083582	-	-	1:123404161-123404380	-	-	OK	13.3271	9.00325	17.651
ENSMUSG00000026339	-	-	ENSMUSG00000026339	-	-	1:123327625-123403037	-	-	OK	2.68162	2.3487	3.01454
ENSMUSG00000085857	-	-	ENSMUSG00000085857	-	-	1:123385872-123389780	-	-	OK	0	0	0
ENSMUSG00000026385	-	-	ENSMUSG00000026385	-	-	1:122009856-122017655	-	-	OK	1537.04	1512.84	1561.23
ENSMUSG00000083584	-	-	ENSMUSG00000083584	-	-	1:123865793-123867101	-	-	OK	0	0	0
ENSMUSG00000001674	-	-	ENSMUSG00000001674	-	-	1:123450411-123464566	-	-	OK	9.20204	7.80669	10.5974
ENSMUSG00000088912	-	-	ENSMUSG00000088912	-	-	1:124991960-124992020	-	-	OK	0	0	0
ENSMUSG00000089190	-	-	ENSMUSG00000089190	-	-	1:124449749-124449893	-	-	OK	0	0	0
ENSMUSG00000089274	-	-	ENSMUSG00000089274	-	-	1:124407125-124407274	-	-	OK	0	0	0
ENSMUSG00000065340	-	-	ENSMUSG00000065340	-	-	1:126387432-126387536	-	-	OK	0	0	0
ENSMUSG00000036815	-	-	ENSMUSG00000036815	-	-	1:125228715-125942136	-	-	LOWDATA	0.0495247	0	0.5167
ENSMUSG00000073586	-	-	ENSMUSG00000073586	-	-	1:125941399-125942989	-	-	LOWDATA	0	0	0
ENSMUSG00000077472	-	-	ENSMUSG00000077472	-	-	1:125286377-125286508	-	-	OK	0	0	0
ENSMUSG00000026341	-	-	ENSMUSG00000026341	-	-	1:127289482-127332067	-	-	OK	26.3683	25.6236	27.113
ENSMUSG00000026342	-	-	ENSMUSG00000026342	-	-	1:127457592-127492261	-	-	OK	6.57044	6.2057	6.93518
ENSMUSG00000049690	-	-	ENSMUSG00000049690	-	-	1:127810196-128727376	-	-	OK	0.185804	0.103572	0.268036
ENSMUSG00000080559	-	-	ENSMUSG00000080559	-	-	1:127939846-127939917	-	-	OK	0	0	0
ENSMUSG00000080345	-	-	ENSMUSG00000080345	-	-	1:128364711-128364801	-	-	OK	0	0	0
ENSMUSG00000026343	-	-	ENSMUSG00000026343	-	-	1:127573571-127770439	-	-	OK	1.66105	1.48116	1.84094
ENSMUSG00000026344	-	-	ENSMUSG00000026344	-	-	1:127764198-127809678	-	-	OK	12.0601	9.2447	14.8755
ENSMUSG00000026347	-	-	ENSMUSG00000026347	-	-	1:129387474-129574673	-	-	OK	0	0	0
ENSMUSG00000026348	-	-	ENSMUSG00000026348	-	-	1:129625989-129664141	-	-	OK	0	0	0
ENSMUSG00000036155	-	-	ENSMUSG00000036155	-	-	1:129101562-129380281	-	-	OK	0.846184	0.638239	1.05413
ENSMUSG00000088567	-	-	ENSMUSG00000088567	-	-	1:129228389-129228449	-	-	OK	0	0	0
ENSMUSG00000065687	-	-	ENSMUSG00000065687	-	-	1:129271707-129271816	-	-	OK	0	0	0
ENSMUSG00000051590	-	-	ENSMUSG00000051590	-	-	1:129711847-129736867	-	-	OK	0	0	0
ENSMUSG00000026349	-	-	ENSMUSG00000026349	-	-	1:129670740-129704638	-	-	OK	28.1686	27.3322	29.0049
ENSMUSG00000036104	-	-	ENSMUSG00000036104	-	-	1:129765349-129840445	-	-	OK	14.9658	14.5423	15.3894
ENSMUSG00000036086	-	-	ENSMUSG00000036086	-	-	1:129850760-129999624	-	-	OK	3.0862	2.60902	3.56338
ENSMUSG00000058603	-	-	ENSMUSG00000058603	-	-	1:129935145-129935559	-	-	OK	133.329	127.728	138.931
ENSMUSG00000056211	-	-	ENSMUSG00000056211	-	-	1:129999882-130134312	-	-	OK	14.208	13.5099	14.906
ENSMUSG00000065520	-	-	ENSMUSG00000065520	-	-	1:130098931-130099013	-	-	OK	0	0	0
ENSMUSG00000026354	-	-	ENSMUSG00000026354	-	-	1:130181332-130224895	-	-	OK	0.0547214	0.0336591	0.0757836
ENSMUSG00000026353	-	-	ENSMUSG00000026353	-	-	1:130140757-130175954	-	-	OK	21.308	20.793	21.8231
ENSMUSG00000026355	-	-	ENSMUSG00000026355	-	-	1:130228167-130256233	-	-	OK	3.85434	3.51277	4.19591
ENSMUSG00000088432	-	-	ENSMUSG00000088432	-	-	1:130411691-130411796	-	-	OK	0	0	0
ENSMUSG00000088196	-	-	ENSMUSG00000088196	-	-	1:130386616-130386750	-	-	OK	0	0	0
ENSMUSG00000026356	-	-	ENSMUSG00000026356	-	-	1:130260284-130313993	-	-	OK	8.26328	7.80368	8.72288
ENSMUSG00000064737	-	-	ENSMUSG00000064737	-	-	1:130782485-130782596	-	-	OK	0	0	0
ENSMUSG00000091877	-	-	ENSMUSG00000091877	-	-	1:130667175-130670998	-	-	OK	0.00371044	0	0.0111313
ENSMUSG00000045382	-	-	ENSMUSG00000045382	-	-	1:130484775-130488870	-	-	OK	2.31351	1.8172	2.80982
ENSMUSG00000086633	-	-	ENSMUSG00000086633	-	-	1:132166526-132177835	-	-	OK	0	0	0
ENSMUSG00000042581	-	-	ENSMUSG00000042581	-	-	1:131169920-132115855	-	-	OK	0	0	0
ENSMUSG00000089648	-	-	ENSMUSG00000089648	-	-	1:131693184-131694435	-	-	OK	12.5141	11.7522	13.2761
ENSMUSG00000066956	-	-	ENSMUSG00000066956	-	-	1:131697963-131698341	-	-	OK	74.0196	69.4269	78.6123
ENSMUSG00000026401	-	-	ENSMUSG00000026401	-	-	1:132285102-132319586	-	-	OK	0.596342	0.433528	0.759156
ENSMUSG00000086825	-	-	ENSMUSG00000086825	-	-	1:132326357-132333768	-	-	OK	0.0530401	0.0258612	0.080219
ENSMUSG00000087691	-	-	ENSMUSG00000087691	-	-	1:132319400-132334491	-	-	OK	0.00511412	0.00390025	0.00632798
ENSMUSG00000042554	-	-	ENSMUSG00000042554	-	-	1:132473289-132526198	-	-	OK	0.107605	0.0429391	0.172271
ENSMUSG00000064395	-	-	ENSMUSG00000064395	-	-	1:132492146-132492253	-	-	OK	0	0	0
ENSMUSG00000026399	-	-	ENSMUSG00000026399	-	-	1:132335603-132359321	-	-	OK	0.748135	0.574041	0.922229
ENSMUSG00000085526	-	-	ENSMUSG00000085526	-	-	1:132359152-132453652	-	-	OK	0.0132191	0	0.0297534
ENSMUSG00000026405	-	-	ENSMUSG00000026405	-	-	1:132531349-132558209	-	-	OK	17.1209	15.3422	18.8995
ENSMUSG00000042510	-	-	ENSMUSG00000042510	-	-	1:132628552-132641198	-	-	OK	3.96821	3.70158	4.23484
ENSMUSG00000042474	-	-	ENSMUSG00000042474	-	-	1:132762245-132777367	-	-	OK	0	0	0
ENSMUSG00000026420	-	-	ENSMUSG00000026420	-	-	1:132778650-132784031	-	-	OK	0	0	0
ENSMUSG00000026416	-	-	ENSMUSG00000026416	-	-	1:132803768-132807873	-	-	OK	0	0	0
ENSMUSG00000026415	-	-	ENSMUSG00000026415	-	-	1:132697478-132711317	-	-	OK	0.602376	0.290613	0.914139
ENSMUSG00000086706	-	-	ENSMUSG00000086706	-	-	1:132706553-132720661	-	-	OK	0	0	0
ENSMUSG00000026417	-	-	ENSMUSG00000026417	-	-	1:132723260-132748826	-	-	LOWDATA	0.535475	0	2.52923
ENSMUSG00000016529	-	-	ENSMUSG00000016529	-	-	1:132916421-132921551	-	-	OK	0.0109767	0	0.03293
ENSMUSG00000016524	-	-	ENSMUSG00000016524	-	-	1:132829234-132836650	-	-	OK	0	0	0
ENSMUSG00000026409	-	-	ENSMUSG00000026409	-	-	1:132585619-132625830	-	-	OK	21.4883	20.9741	22.0025
ENSMUSG00000046404	-	-	ENSMUSG00000046404	-	-	1:132613903-132618632	-	-	OK	2.4418	2.2611	2.6225
ENSMUSG00000016526	-	-	ENSMUSG00000016526	-	-	1:133025017-133034811	-	-	OK	0.188155	0.118276	0.258034
ENSMUSG00000089256	-	-	ENSMUSG00000089256	-	-	1:132998969-132999322	-	-	OK	0	0	0
ENSMUSG00000016528	-	-	ENSMUSG00000016528	-	-	1:132950280-132994144	-	-	OK	7.82522	7.42667	8.22377
ENSMUSG00000088705	-	-	ENSMUSG00000088705	-	-	1:132970234-132970328	-	-	OK	0	0	0
ENSMUSG00000042349	-	-	ENSMUSG00000042349	-	-	1:133151173-133176183	-	-	OK	0.1957	0.0716105	0.31979
ENSMUSG00000026427	-	-	ENSMUSG00000026427	-	-	1:133049757-133079463	-	-	OK	4.66124	4.31322	5.00926
ENSMUSG00000026430	-	-	ENSMUSG00000026430	-	-	1:133072986-133141835	-	-	OK	2.09718	1.91769	2.27667
ENSMUSG00000026432	-	-	ENSMUSG00000026432	-	-	1:133495815-133508577	-	-	OK	0	0	0
ENSMUSG00000055184	-	-	ENSMUSG00000055184	-	-	1:133424479-133436449	-	-	OK	0.286636	0.203016	0.370257
ENSMUSG00000026425	-	-	ENSMUSG00000026425	-	-	1:133181827-133423938	-	-	OK	19.7371	18.8927	20.5814
ENSMUSG00000076287	-	-	ENSMUSG00000076287	-	-	1:133395215-133395379	-	-	OK	1.12119	0	3.36356
ENSMUSG00000042268	-	-	ENSMUSG00000042268	-	-	1:133640598-133668081	-	-	OK	0	0	0
ENSMUSG00000004552	-	-	ENSMUSG00000004552	-	-	1:133534882-133572080	-	-	OK	0.102668	0.0454849	0.159852
ENSMUSG00000052688	-	-	ENSMUSG00000052688	-	-	1:133585271-133610119	-	-	OK	0.752823	0.243438	1.26221
ENSMUSG00000042251	-	-	ENSMUSG00000042251	-	-	1:133693957-133718050	-	-	OK	1.93475	1.20114	2.66837
ENSMUSG00000026433	-	-	ENSMUSG00000026433	-	-	1:133763800-133769464	-	-	OK	2.86455	2.03052	3.69859
ENSMUSG00000013275	-	-	ENSMUSG00000013275	-	-	1:133724553-133745442	-	-	OK	18.4488	18.0029	18.8946
ENSMUSG00000026435	-	-	ENSMUSG00000026435	-	-	1:133867185-133879540	-	-	OK	0.0888295	0.051785	0.125874
ENSMUSG00000026434	-	-	ENSMUSG00000026434	-	-	1:133807034-133832898	-	-	OK	11.2761	10.9718	11.5805
ENSMUSG00000088779	-	-	ENSMUSG00000088779	-	-	1:133997215-133997331	-	-	OK	0	0	0
ENSMUSG00000026436	-	-	ENSMUSG00000026436	-	-	1:133904183-133922101	-	-	LOWDATA	6.61167	0	22.0702
ENSMUSG00000091310	-	-	ENSMUSG00000091310	-	-	1:133933381-133964522	-	-	LOWDATA	0.0338793	0	1.08801
ENSMUSG00000059149	-	-	ENSMUSG00000059149	-	-	1:133919382-133964542	-	-	LOWDATA	0.374177	0	3.88641
ENSMUSG00000042115	-	-	ENSMUSG00000042115	-	-	1:134195202-134203934	-	-	OK	0.0148879	0.00157175	0.028204
ENSMUSG00000079330	-	-	ENSMUSG00000079330	-	-	1:134088012-134153958	-	-	OK	0	0	0
ENSMUSG00000065435	-	-	ENSMUSG00000065435	-	-	1:134094664-134094761	-	-	OK	0	0	0
ENSMUSG00000091344	-	-	ENSMUSG00000091344	-	-	1:134097645-134100380	-	-	OK	0	0	0
ENSMUSG00000066936	-	-	ENSMUSG00000066936	-	-	1:134125624-134126344	-	-	OK	0	0	0
ENSMUSG00000089808	-	-	ENSMUSG00000089808	-	-	1:134181023-134181386	-	-	OK	3.5795	2.41339	4.7456
ENSMUSG00000009772	-	-	ENSMUSG00000009772	-	-	1:134212702-134230065	-	-	OK	0.181927	0.0638586	0.299996
ENSMUSG00000042066	-	-	ENSMUSG00000042066	-	-	1:134252891-134287858	-	-	OK	0.126677	0.0430059	0.210348
ENSMUSG00000090079	-	-	ENSMUSG00000090079	-	-	1:134277705-134279086	-	-	OK	0	0	0
ENSMUSG00000026437	-	-	ENSMUSG00000026437	-	-	1:134010126-134036262	-	-	OK	13.3353	12.4024	14.2681
ENSMUSG00000042046	-	-	ENSMUSG00000042046	-	-	1:134314029-134363536	-	-	OK	6.89148	6.38947	7.39349
ENSMUSG00000090678	-	-	ENSMUSG00000090678	-	-	1:134363009-134373622	-	-	OK	0.0877625	0.0313027	0.144222
ENSMUSG00000026442	-	-	ENSMUSG00000026442	-	-	1:134461267-134638374	-	-	OK	0	0	0
ENSMUSG00000053024	-	-	ENSMUSG00000053024	-	-	1:134406001-134439517	-	-	OK	0.00129634	0	0.00388903
ENSMUSG00000048174	-	-	ENSMUSG00000048174	-	-	1:134402806-134405214	-	-	OK	1.63419	1.40702	1.86136
ENSMUSG00000088911	-	-	ENSMUSG00000088911	-	-	1:134710804-134710925	-	-	OK	0	0	0
ENSMUSG00000026439	-	-	ENSMUSG00000026439	-	-	1:134373943-134402242	-	-	OK	7.74834	7.4175	8.07918
ENSMUSG00000026443	-	-	ENSMUSG00000026443	-	-	1:134776849-134836582	-	-	OK	0.0262877	0.00641606	0.0461593
ENSMUSG00000080453	-	-	ENSMUSG00000080453	-	-	1:134928994-134929087	-	-	OK	0	0	0
ENSMUSG00000026447	-	-	ENSMUSG00000026447	-	-	1:134942243-135005264	-	-	OK	1.99781	1.87284	2.12278
ENSMUSG00000054387	-	-	ENSMUSG00000054387	-	-	1:134886421-134921943	-	-	OK	41.3692	38.4917	44.2468
ENSMUSG00000046062	-	-	ENSMUSG00000046062	-	-	1:135027719-135036377	-	-	OK	20.7727	19.6023	21.9431
ENSMUSG00000070645	-	-	ENSMUSG00000070645	-	-	1:135247086-135256902	-	-	OK	0	0	0
ENSMUSG00000041717	-	-	ENSMUSG00000041717	-	-	1:135206399-135219603	-	-	OK	1.28483	1.0898	1.47987
ENSMUSG00000091251	-	-	ENSMUSG00000091251	-	-	1:135218451-135226478	-	-	OK	0.517415	0.307976	0.726854
ENSMUSG00000070644	-	-	ENSMUSG00000070644	-	-	1:135260148-135276913	-	-	OK	0.286791	0.100565	0.473016
ENSMUSG00000064814	-	-	ENSMUSG00000064814	-	-	1:135497799-135497932	-	-	OK	0	0	0
ENSMUSG00000092104	-	-	ENSMUSG00000092104	-	-	1:135506987-135510999	-	-	OK	0	0	0
ENSMUSG00000090553	-	-	ENSMUSG00000090553	-	-	1:135500447-135506868	-	-	OK	10.723	8.27745	13.1685
ENSMUSG00000070643	-	-	ENSMUSG00000070643	-	-	1:135278879-135320954	-	-	OK	3.22514	2.80737	3.64292
ENSMUSG00000041757	-	-	ENSMUSG00000041757	-	-	1:135142673-135200012	-	-	OK	17.4246	15.6743	19.1749
ENSMUSG00000051998	-	-	ENSMUSG00000051998	-	-	1:135575605-135586685	-	-	OK	1.47613	1.26716	1.6851
ENSMUSG00000091176	-	-	ENSMUSG00000091176	-	-	1:135598215-135598458	-	-	OK	1.21637	0.128415	2.30432
ENSMUSG00000026464	-	-	ENSMUSG00000026464	-	-	1:135516447-135557957	-	-	OK	29.047	28.4678	29.6263
ENSMUSG00000041559	-	-	ENSMUSG00000041559	-	-	1:135933830-135944854	-	-	OK	0.531309	0.216676	0.845942
ENSMUSG00000010311	-	-	ENSMUSG00000010311	-	-	1:135793772-135804576	-	-	OK	1.27484	1.07503	1.47465
ENSMUSG00000090208	-	-	ENSMUSG00000090208	-	-	1:135803107-135811399	-	-	OK	1.18324	0.828003	1.53848
ENSMUSG00000041577	-	-	ENSMUSG00000041577	-	-	1:135806880-135817991	-	-	OK	0.0554455	0.0273892	0.0835018
ENSMUSG00000073559	-	-	ENSMUSG00000073559	-	-	1:136005914-136006417	-	-	OK	0.24636	0.0452079	0.447512
ENSMUSG00000020423	-	-	ENSMUSG00000020423	-	-	1:135971746-135975697	-	-	OK	6.99813	6.63271	7.36356
ENSMUSG00000026450	-	-	ENSMUSG00000026450	-	-	1:136007818-136048117	-	-	OK	0	0	0
ENSMUSG00000064246	-	-	ENSMUSG00000064246	-	-	1:136078752-136086758	-	-	OK	0.0482936	0	0.11651
ENSMUSG00000026463	-	-	ENSMUSG00000026463	-	-	1:135599254-135697618	-	-	OK	21.4002	20.0244	22.7759
ENSMUSG00000026459	-	-	ENSMUSG00000026459	-	-	1:136186580-136189124	-	-	OK	0	0	0
ENSMUSG00000084509	-	-	ENSMUSG00000084509	-	-	1:136177461-136177568	-	-	OK	0	0	0
ENSMUSG00000026458	-	-	ENSMUSG00000026458	-	-	1:136193359-136229505	-	-	OK	0.64987	0.491011	0.80873
ENSMUSG00000050526	-	-	ENSMUSG00000050526	-	-	1:136282516-136287560	-	-	OK	0.0232436	0	0.0505377
ENSMUSG00000042305	-	-	ENSMUSG00000042305	-	-	1:136242673-136258576	-	-	OK	7.46134	7.11222	7.81046
ENSMUSG00000042451	-	-	ENSMUSG00000042451	-	-	1:136090024-136097808	-	-	OK	0.0120361	0	0.0309947
ENSMUSG00000042429	-	-	ENSMUSG00000042429	-	-	1:136095799-136132008	-	-	OK	37.3431	34.8679	39.8182
ENSMUSG00000026456	-	-	ENSMUSG00000026456	-	-	1:136302537-136308313	-	-	OK	14.9056	13.4524	16.3587
ENSMUSG00000026457	-	-	ENSMUSG00000026457	-	-	1:136311954-136329928	-	-	OK	9.12681	8.20409	10.0495
ENSMUSG00000060342	-	-	ENSMUSG00000060342	-	-	1:136414606-136415258	-	-	OK	14.4405	12.5094	16.3717
ENSMUSG00000042229	-	-	ENSMUSG00000042229	-	-	1:136391224-136406451	-	-	OK	2.40375	2.18803	2.61947
ENSMUSG00000077202	-	-	ENSMUSG00000077202	-	-	1:136401914-136402040	-	-	OK	77.4905	41.9354	113.046
ENSMUSG00000046367	-	-	ENSMUSG00000046367	-	-	1:136437521-136443599	-	-	OK	0.156468	0.0537572	0.259178
ENSMUSG00000026455	-	-	ENSMUSG00000026455	-	-	1:136352107-136387595	-	-	OK	9.19363	8.0948	10.2925
ENSMUSG00000079319	-	-	ENSMUSG00000079319	-	-	1:136373210-136373787	-	-	OK	0	0	0
ENSMUSG00000026452	-	-	ENSMUSG00000026452	-	-	1:136605876-136649726	-	-	OK	0	0	0
ENSMUSG00000091246	-	-	ENSMUSG00000091246	-	-	1:136538830-136543097	-	-	OK	0	0	0
ENSMUSG00000042207	-	-	ENSMUSG00000042207	-	-	1:136456747-136529454	-	-	OK	11.436	10.6671	12.2049
ENSMUSG00000026429	-	-	ENSMUSG00000026429	-	-	1:136859141-136870739	-	-	OK	0.346406	0.210534	0.482278
ENSMUSG00000066885	-	-	ENSMUSG00000066885	-	-	1:137007745-137008883	-	-	OK	0.276359	0	0.66719
ENSMUSG00000042793	-	-	ENSMUSG00000042793	-	-	1:136882924-137001853	-	-	OK	0.0200484	0.00190463	0.0381921
ENSMUSG00000031506	-	-	ENSMUSG00000031506	-	-	1:137029301-137041897	-	-	OK	0.042485	0.0077458	0.0772243
ENSMUSG00000073557	-	-	ENSMUSG00000073557	-	-	1:136651234-136852519	-	-	OK	2.53138	2.13351	2.92925
ENSMUSG00000077846	-	-	ENSMUSG00000077846	-	-	1:136705851-136705945	-	-	OK	0	0	0
ENSMUSG00000026424	-	-	ENSMUSG00000026424	-	-	1:137056810-137064258	-	-	OK	0.0117356	0	0.0283321
ENSMUSG00000026426	-	-	ENSMUSG00000026426	-	-	1:137043400-137052846	-	-	OK	5.38441	4.90014	5.86868
ENSMUSG00000087721	-	-	ENSMUSG00000087721	-	-	1:137047242-137047343	-	-	OK	0	0	0
ENSMUSG00000085311	-	-	ENSMUSG00000085311	-	-	1:137049539-137050383	-	-	OK	0.582363	0.315157	0.849569
ENSMUSG00000079139	-	-	ENSMUSG00000079139	-	-	1:137129021-137129801	-	-	OK	65.5023	63.1478	67.8567
ENSMUSG00000085392	-	-	ENSMUSG00000085392	-	-	1:137145137-137163020	-	-	OK	0.0226505	0.00201907	0.0432819
ENSMUSG00000003051	-	-	ENSMUSG00000003051	-	-	1:137150150-137155049	-	-	OK	21.8154	21.048	22.5828
ENSMUSG00000041926	-	-	ENSMUSG00000041926	-	-	1:137159288-137180661	-	-	OK	8.29563	7.85606	8.73521
ENSMUSG00000048096	-	-	ENSMUSG00000048096	-	-	1:137221383-137264642	-	-	OK	0	0	0
ENSMUSG00000087859	-	-	ENSMUSG00000087859	-	-	1:137250293-137250399	-	-	OK	0	0	0
ENSMUSG00000041889	-	-	ENSMUSG00000041889	-	-	1:137267633-137271814	-	-	OK	0.878895	0.713536	1.04425
ENSMUSG00000062580	-	-	ENSMUSG00000062580	-	-	1:137198108-137210355	-	-	OK	14.5147	12.683	16.3464
ENSMUSG00000090399	-	-	ENSMUSG00000090399	-	-	1:137503023-137584682	-	-	OK	0	0	0
