tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	coverage	status	FPKM	FPKM_conf_lo	FPKM_conf_hi
ENSMUSG00000051054	-	-	ENSMUSG00000051054	-	-	13:59843316-59844111	-	-	OK	0.0832678	0	0.166536
ENSMUSG00000086091	-	-	ENSMUSG00000086091	-	-	13:59835005-59838831	-	-	OK	0	0	0
ENSMUSG00000021556	-	-	ENSMUSG00000021556	-	-	13:59736356-59777145	-	-	OK	6.667	6.20977	7.12424
ENSMUSG00000021555	-	-	ENSMUSG00000021555	-	-	13:59686619-59736159	-	-	OK	73.1942	67.4999	78.8884
ENSMUSG00000044792	-	-	ENSMUSG00000044792	-	-	13:59856769-59871171	-	-	OK	17.9941	17.2821	18.7061
ENSMUSG00000050765	-	-	ENSMUSG00000050765	-	-	13:60313293-60314295	-	-	OK	0.0461584	0	0.0994575
ENSMUSG00000080666	-	-	ENSMUSG00000080666	-	-	13:60630656-60630770	-	-	OK	0	0	0
ENSMUSG00000080668	-	-	ENSMUSG00000080668	-	-	13:60395032-60395133	-	-	OK	0	0	0
ENSMUSG00000052957	-	-	ENSMUSG00000052957	-	-	13:60275765-60278726	-	-	OK	7.64403	6.12743	9.16062
ENSMUSG00000089875	-	-	ENSMUSG00000089875	-	-	13:59871325-59875041	-	-	OK	0.111518	0.0405734	0.182463
ENSMUSG00000035248	-	-	ENSMUSG00000035248	-	-	13:59873239-59924508	-	-	OK	16.9083	16.5132	17.3035
ENSMUSG00000056728	-	-	ENSMUSG00000056728	-	-	13:60899610-60904205	-	-	OK	0	0	0
ENSMUSG00000042243	-	-	ENSMUSG00000042243	-	-	13:60883248-60887725	-	-	OK	0	0	0
ENSMUSG00000021559	-	-	ENSMUSG00000021559	-	-	13:60703307-60864546	-	-	OK	3.05089	2.56956	3.53222
ENSMUSG00000062705	-	-	ENSMUSG00000062705	-	-	13:61002657-61006208	-	-	OK	0.0488861	0	0.118022
ENSMUSG00000084451	-	-	ENSMUSG00000084451	-	-	13:61029446-61029545	-	-	OK	0	0	0
ENSMUSG00000050345	-	-	ENSMUSG00000050345	-	-	13:60943981-60965777	-	-	OK	29.8375	28.7146	30.9605
ENSMUSG00000074874	-	-	ENSMUSG00000074874	-	-	13:60996711-60998808	-	-	OK	7.9913	6.86076	9.12184
ENSMUSG00000021439	-	-	ENSMUSG00000021439	-	-	13:61136387-61141992	-	-	OK	0	0	0
ENSMUSG00000055298	-	-	ENSMUSG00000055298	-	-	13:61101638-61107277	-	-	OK	0	0	0
ENSMUSG00000033834	-	-	ENSMUSG00000033834	-	-	13:61040052-61043296	-	-	OK	0	0	0
ENSMUSG00000055679	-	-	ENSMUSG00000055679	-	-	13:61260574-61265617	-	-	OK	0	0	0
ENSMUSG00000021441	-	-	ENSMUSG00000021441	-	-	13:61296492-61304771	-	-	OK	0	0	0
ENSMUSG00000057446	-	-	ENSMUSG00000057446	-	-	13:61348107-61356709	-	-	OK	0	0	0
ENSMUSG00000021440	-	-	ENSMUSG00000021440	-	-	13:61453821-61459531	-	-	OK	0	0	0
ENSMUSG00000044258	-	-	ENSMUSG00000044258	-	-	13:61035515-61037986	-	-	OK	33.7586	32.5688	34.9484
ENSMUSG00000074870	-	-	ENSMUSG00000074870	-	-	13:61665990-61671426	-	-	OK	0	0	0
ENSMUSG00000074871	-	-	ENSMUSG00000074871	-	-	13:61637803-61643199	-	-	OK	0	0	0
ENSMUSG00000080451	-	-	ENSMUSG00000080451	-	-	13:61924903-61925024	-	-	OK	0	0	0
ENSMUSG00000076249	-	-	ENSMUSG00000076249	-	-	13:61905500-61905608	-	-	OK	0	0	0
ENSMUSG00000077057	-	-	ENSMUSG00000077057	-	-	13:62114394-62114504	-	-	OK	0	0	0
ENSMUSG00000074868	-	-	ENSMUSG00000074868	-	-	13:62136779-62137523	-	-	OK	4.87913	4.21207	5.54619
ENSMUSG00000074867	-	-	ENSMUSG00000074867	-	-	13:62231275-62274779	-	-	OK	0.273882	0.198641	0.349123
ENSMUSG00000087978	-	-	ENSMUSG00000087978	-	-	13:62238121-62238191	-	-	OK	0	0	0
ENSMUSG00000064997	-	-	ENSMUSG00000064997	-	-	13:62238289-62238422	-	-	OK	73.9228	43.7439	104.102
ENSMUSG00000069117	-	-	ENSMUSG00000069117	-	-	13:62318903-62319329	-	-	OK	2.02103	1.34736	2.69471
ENSMUSG00000089579	-	-	ENSMUSG00000089579	-	-	13:62441547-62441628	-	-	OK	0	0	0
ENSMUSG00000091183	-	-	ENSMUSG00000091183	-	-	13:62470222-62473296	-	-	OK	0.490504	0.362788	0.618221
ENSMUSG00000076248	-	-	ENSMUSG00000076248	-	-	13:62484596-62484704	-	-	OK	0	0	0
ENSMUSG00000089002	-	-	ENSMUSG00000089002	-	-	13:62486277-62486412	-	-	OK	0	0	0
ENSMUSG00000076246	-	-	ENSMUSG00000076246	-	-	13:62568224-62568331	-	-	OK	0	0	0
ENSMUSG00000092062	-	-	ENSMUSG00000092062	-	-	13:62629569-62630319	-	-	OK	5.16327	4.48087	5.84567
ENSMUSG00000088727	-	-	ENSMUSG00000088727	-	-	13:62644793-62644863	-	-	OK	0	0	0
ENSMUSG00000074865	-	-	ENSMUSG00000074865	-	-	13:62618685-62621904	-	-	OK	0.613893	0.221294	1.00649
ENSMUSG00000075946	-	-	ENSMUSG00000075946	-	-	13:62644562-62644695	-	-	OK	73.9228	43.7439	104.102
ENSMUSG00000072066	-	-	ENSMUSG00000072066	-	-	13:62706549-62708859	-	-	OK	1.0918	0.401287	1.78232
ENSMUSG00000055228	-	-	ENSMUSG00000055228	-	-	13:62555682-62568128	-	-	OK	1.80787	1.33518	2.28055
ENSMUSG00000076244	-	-	ENSMUSG00000076244	-	-	13:62725553-62725661	-	-	OK	0	0	0
ENSMUSG00000075708	-	-	ENSMUSG00000075708	-	-	13:62892866-62892973	-	-	OK	0	0	0
ENSMUSG00000080346	-	-	ENSMUSG00000080346	-	-	13:62880953-62881036	-	-	OK	0	0	0
ENSMUSG00000076250	-	-	ENSMUSG00000076250	-	-	13:62862098-62862206	-	-	OK	0	0	0
ENSMUSG00000074863	-	-	ENSMUSG00000074863	-	-	13:62800765-62828049	-	-	OK	0.121382	0.014821	0.227943
ENSMUSG00000021456	-	-	ENSMUSG00000021456	-	-	13:62938243-62959760	-	-	OK	1.66209	1.39246	1.93171
ENSMUSG00000069805	-	-	ENSMUSG00000069805	-	-	13:62966112-62989642	-	-	OK	0.17439	0.049495	0.299285
ENSMUSG00000091141	-	-	ENSMUSG00000091141	-	-	13:62988821-62988961	-	-	OK	0	0	0
ENSMUSG00000021458	-	-	ENSMUSG00000021458	-	-	13:63066252-63427404	-	-	FAIL	11.0955	0	14.8818
ENSMUSG00000086950	-	-	ENSMUSG00000086950	-	-	13:63390908-63398455	-	-	FAIL	0.144753	0	1.43661
ENSMUSG00000021461	-	-	ENSMUSG00000021461	-	-	13:63406016-63598586	-	-	FAIL	3.2858	0	51.1756
ENSMUSG00000065599	-	-	ENSMUSG00000065599	-	-	13:63401779-63401876	-	-	OK	0	0	0
ENSMUSG00000065475	-	-	ENSMUSG00000065475	-	-	13:63402007-63402104	-	-	OK	24.5346	0	73.6039
ENSMUSG00000065487	-	-	ENSMUSG00000065487	-	-	13:63402515-63402583	-	-	OK	0	0	0
ENSMUSG00000089854	-	-	ENSMUSG00000089854	-	-	13:63434444-63441267	-	-	OK	0.0596563	0	0.153306
ENSMUSG00000090232	-	-	ENSMUSG00000090232	-	-	13:63478068-63482353	-	-	OK	0	0	0
ENSMUSG00000089868	-	-	ENSMUSG00000089868	-	-	13:63548237-63548573	-	-	OK	0.0947945	0	0.284384
ENSMUSG00000021466	-	-	ENSMUSG00000021466	-	-	13:63610260-63674474	-	-	FAIL	23.8959	0	95.8945
ENSMUSG00000021470	-	-	ENSMUSG00000021470	-	-	13:63916547-64001610	-	-	OK	7.75703	7.33018	8.18389
ENSMUSG00000033114	-	-	ENSMUSG00000033114	-	-	13:64197617-64230638	-	-	OK	0.835897	0.498129	1.17367
ENSMUSG00000033122	-	-	ENSMUSG00000033122	-	-	13:64159581-64190509	-	-	OK	36.9574	33.7688	40.146
ENSMUSG00000044934	-	-	ENSMUSG00000044934	-	-	13:64234329-64254510	-	-	OK	9.27724	8.9029	9.65158
ENSMUSG00000021476	-	-	ENSMUSG00000021476	-	-	13:64263173-64287844	-	-	OK	11.5896	11.0996	12.0796
ENSMUSG00000033102	-	-	ENSMUSG00000033102	-	-	13:64293852-64376281	-	-	OK	7.52788	6.3422	8.71356
ENSMUSG00000074861	-	-	ENSMUSG00000074861	-	-	13:64350053-64369453	-	-	OK	0.181452	0.105781	0.257122
ENSMUSG00000021482	-	-	ENSMUSG00000021482	-	-	13:64391123-64414018	-	-	OK	7.42043	6.50754	8.33332
ENSMUSG00000089092	-	-	ENSMUSG00000089092	-	-	13:64397744-64397832	-	-	OK	0	0	0
ENSMUSG00000021483	-	-	ENSMUSG00000021483	-	-	13:64533849-64541028	-	-	OK	0.764366	0.449026	1.07971
ENSMUSG00000021477	-	-	ENSMUSG00000021477	-	-	13:64464521-64471614	-	-	OK	469.551	463.094	476.008
ENSMUSG00000033063	-	-	ENSMUSG00000033063	-	-	13:64838898-65005196	-	-	OK	0.322271	0.264155	0.380387
ENSMUSG00000056223	-	-	ENSMUSG00000056223	-	-	13:65018713-65024503	-	-	OK	0.00403649	0	0.0121095
ENSMUSG00000090658	-	-	ENSMUSG00000090658	-	-	13:65145990-65153182	-	-	OK	0	0	0
ENSMUSG00000074849	-	-	ENSMUSG00000074849	-	-	13:65134365-65139312	-	-	OK	0	0	0
ENSMUSG00000089161	-	-	ENSMUSG00000089161	-	-	13:65259565-65259716	-	-	OK	0	0	0
ENSMUSG00000049806	-	-	ENSMUSG00000049806	-	-	13:65253533-65254460	-	-	OK	0	0	0
ENSMUSG00000032999	-	-	ENSMUSG00000032999	-	-	13:65278418-65307276	-	-	OK	1.60865	1.42814	1.78915
ENSMUSG00000038212	-	-	ENSMUSG00000038212	-	-	13:65165970-65214290	-	-	OK	11.1924	10.6106	11.7742
ENSMUSG00000074847	-	-	ENSMUSG00000074847	-	-	13:65360846-65362134	-	-	OK	0.0368288	0	0.079355
ENSMUSG00000063905	-	-	ENSMUSG00000063905	-	-	13:65613613-65613784	-	-	OK	0.944052	0	2.83216
ENSMUSG00000090514	-	-	ENSMUSG00000090514	-	-	13:65480700-65553664	-	-	OK	0.0391974	0	0.117592
ENSMUSG00000074839	-	-	ENSMUSG00000074839	-	-	13:65517532-65518081	-	-	OK	8.35504	7.26032	9.44975
ENSMUSG00000074843	-	-	ENSMUSG00000074843	-	-	13:65660101-65660650	-	-	OK	8.3909	7.29384	9.48796
ENSMUSG00000091589	-	-	ENSMUSG00000091589	-	-	13:65691228-65692497	-	-	OK	0	0	0
ENSMUSG00000091975	-	-	ENSMUSG00000091975	-	-	13:65881840-65968241	-	-	OK	0	0	0
ENSMUSG00000074841	-	-	ENSMUSG00000074841	-	-	13:65995144-65995681	-	-	OK	20.1454	18.4148	21.876
ENSMUSG00000091347	-	-	ENSMUSG00000091347	-	-	13:66007586-66007841	-	-	OK	0.62801	0	1.35317
ENSMUSG00000090456	-	-	ENSMUSG00000090456	-	-	13:66045462-66048224	-	-	OK	0.0537268	0	0.129708
ENSMUSG00000021514	-	-	ENSMUSG00000021514	-	-	13:65380121-65405529	-	-	OK	3.33633	2.39535	4.2773
ENSMUSG00000055763	-	-	ENSMUSG00000055763	-	-	13:66108670-66109357	-	-	OK	38.7586	36.7697	40.7476
ENSMUSG00000071302	-	-	ENSMUSG00000071302	-	-	13:66139238-66141604	-	-	OK	0.611694	0.272387	0.951
ENSMUSG00000074838	-	-	ENSMUSG00000074838	-	-	13:66222140-66222842	-	-	OK	0.444812	0	0.958436
ENSMUSG00000090945	-	-	ENSMUSG00000090945	-	-	13:66284014-66304572	-	-	OK	0	0	0
ENSMUSG00000092087	-	-	ENSMUSG00000092087	-	-	13:66328422-66328509	-	-	OK	0	0	0
ENSMUSG00000090502	-	-	ENSMUSG00000090502	-	-	13:66345151-66365458	-	-	OK	0	0	0
ENSMUSG00000090969	-	-	ENSMUSG00000090969	-	-	13:66450331-66466708	-	-	OK	0.0550877	0	0.110175
ENSMUSG00000074834	-	-	ENSMUSG00000074834	-	-	13:66453404-66456321	-	-	OK	0	0	0
ENSMUSG00000074832	-	-	ENSMUSG00000074832	-	-	13:66519180-66534831	-	-	OK	3.45091	2.04208	4.85973
ENSMUSG00000078996	-	-	ENSMUSG00000078996	-	-	13:66784972-66787891	-	-	OK	0.105367	0	0.210734
ENSMUSG00000086120	-	-	ENSMUSG00000086120	-	-	13:66604095-66620459	-	-	OK	0.0551499	0	0.1103
ENSMUSG00000078997	-	-	ENSMUSG00000078997	-	-	13:66614468-66617386	-	-	OK	0.0263417	0	0.0790252
ENSMUSG00000074830	-	-	ENSMUSG00000074830	-	-	13:66771704-66774266	-	-	OK	0.608933	0.386582	0.831285
ENSMUSG00000090632	-	-	ENSMUSG00000090632	-	-	13:66952278-66952449	-	-	OK	1.8881	0	4.55829
ENSMUSG00000074840	-	-	ENSMUSG00000074840	-	-	13:66952782-66952953	-	-	OK	0	0	0
ENSMUSG00000071295	-	-	ENSMUSG00000071295	-	-	13:66953109-66955898	-	-	OK	0.504926	0.302956	0.706896
ENSMUSG00000071294	-	-	ENSMUSG00000071294	-	-	13:66965459-66966011	-	-	OK	22.5357	20.7457	24.3257
ENSMUSG00000071292	-	-	ENSMUSG00000071292	-	-	13:66974989-66975683	-	-	OK	182.172	177.891	186.453
ENSMUSG00000021520	-	-	ENSMUSG00000021520	-	-	13:67001556-67006286	-	-	OK	86.3146	82.5311	90.098
ENSMUSG00000074826	-	-	ENSMUSG00000074826	-	-	13:67005849-67010102	-	-	OK	4.64952	4.22392	5.07512
ENSMUSG00000090641	-	-	ENSMUSG00000090641	-	-	13:67139529-67162106	-	-	OK	0.662103	0.56939	0.754816
ENSMUSG00000021519	-	-	ENSMUSG00000021519	-	-	13:67013030-67034008	-	-	OK	21.8171	20.9039	22.7303
ENSMUSG00000021518	-	-	ENSMUSG00000021518	-	-	13:67033765-67099337	-	-	OK	11.7663	11.3436	12.1891
ENSMUSG00000074824	-	-	ENSMUSG00000074824	-	-	13:67199099-67214917	-	-	OK	0.23908	0.139377	0.338783
ENSMUSG00000058900	-	-	ENSMUSG00000058900	-	-	13:67274142-67284062	-	-	OK	2.1542	1.88387	2.42454
ENSMUSG00000057396	-	-	ENSMUSG00000057396	-	-	13:67229161-67242723	-	-	OK	0.55259	0.37017	0.73501
ENSMUSG00000058883	-	-	ENSMUSG00000058883	-	-	13:67170335-67198912	-	-	OK	0.738634	0.398679	1.07859
ENSMUSG00000051037	-	-	ENSMUSG00000051037	-	-	13:67295441-67310234	-	-	OK	0.379079	0.234318	0.523839
ENSMUSG00000055480	-	-	ENSMUSG00000055480	-	-	13:67355853-67370004	-	-	OK	0.171241	0.120745	0.221737
ENSMUSG00000056552	-	-	ENSMUSG00000056552	-	-	13:67440242-67461541	-	-	OK	0.360716	0.297923	0.423508
ENSMUSG00000092103	-	-	ENSMUSG00000092103	-	-	13:67461606-67462325	-	-	OK	0.0303344	0	0.0910031
ENSMUSG00000055341	-	-	ENSMUSG00000055341	-	-	13:67393385-67407348	-	-	OK	0.0198255	0	0.0441346
ENSMUSG00000055560	-	-	ENSMUSG00000055560	-	-	13:67506657-67514893	-	-	OK	0.326093	0.253628	0.398558
ENSMUSG00000078994	-	-	ENSMUSG00000078994	-	-	13:67490262-67500703	-	-	OK	1.82007	1.59935	2.04078
ENSMUSG00000057842	-	-	ENSMUSG00000057842	-	-	13:67413933-67433496	-	-	OK	0.847653	0.6334	1.06191
ENSMUSG00000078995	-	-	ENSMUSG00000078995	-	-	13:67463048-67476746	-	-	OK	0.767963	0.614195	0.921731
ENSMUSG00000069206	-	-	ENSMUSG00000069206	-	-	13:67527194-67552560	-	-	OK	1.25329	1.00868	1.49791
ENSMUSG00000059839	-	-	ENSMUSG00000059839	-	-	13:67572449-67585189	-	-	OK	1.00751	0.889991	1.12503
ENSMUSG00000071285	-	-	ENSMUSG00000071285	-	-	13:67616721-67622261	-	-	OK	2.64711	2.41245	2.88177
ENSMUSG00000071291	-	-	ENSMUSG00000071291	-	-	13:67591102-67601491	-	-	OK	3.61058	2.65028	4.57088
ENSMUSG00000086977	-	-	ENSMUSG00000086977	-	-	13:67654169-67664946	-	-	OK	0.0514227	0	0.139322
ENSMUSG00000069204	-	-	ENSMUSG00000069204	-	-	13:67639579-67654065	-	-	OK	7.61549	4.2478	10.9832
ENSMUSG00000058093	-	-	ENSMUSG00000058093	-	-	13:67690379-67710644	-	-	OK	2.90423	2.33643	3.47204
ENSMUSG00000048280	-	-	ENSMUSG00000048280	-	-	13:67768373-67788008	-	-	OK	2.16735	1.36576	2.96893
ENSMUSG00000071284	-	-	ENSMUSG00000071284	-	-	13:67770024-67770279	-	-	OK	3.71514	1.95138	5.47891
ENSMUSG00000021510	-	-	ENSMUSG00000021510	-	-	13:67717937-67738690	-	-	OK	1.91577	1.62128	2.21026
ENSMUSG00000071281	-	-	ENSMUSG00000071281	-	-	13:67806242-67830056	-	-	OK	0.92621	0.452832	1.39959
ENSMUSG00000044081	-	-	ENSMUSG00000044081	-	-	13:67830198-67857775	-	-	OK	0.0721282	0.0288187	0.115438
ENSMUSG00000058331	-	-	ENSMUSG00000058331	-	-	13:67848736-67856165	-	-	OK	0.799997	0.66194	0.938053
ENSMUSG00000052909	-	-	ENSMUSG00000052909	-	-	13:67864734-67874566	-	-	OK	0	0	0
ENSMUSG00000090659	-	-	ENSMUSG00000090659	-	-	13:67880629-67890019	-	-	OK	0.230985	0.170326	0.291645
ENSMUSG00000058246	-	-	ENSMUSG00000058246	-	-	13:67934171-67944050	-	-	OK	0	0	0
ENSMUSG00000064063	-	-	ENSMUSG00000064063	-	-	13:67964273-67964856	-	-	OK	4.14053	3.40571	4.87536
ENSMUSG00000030446	-	-	ENSMUSG00000030446	-	-	13:67914752-67927937	-	-	OK	1.32969	0.677523	1.98185
ENSMUSG00000091469	-	-	ENSMUSG00000091469	-	-	13:67918997-67931922	-	-	OK	0.0459049	0.0168721	0.0749376
ENSMUSG00000090723	-	-	ENSMUSG00000090723	-	-	13:67911105-67912204	-	-	OK	275.038	271.154	278.921
ENSMUSG00000021534	-	-	ENSMUSG00000021534	-	-	13:68736315-68753108	-	-	OK	0.641148	0.501238	0.781058
ENSMUSG00000034617	-	-	ENSMUSG00000034617	-	-	13:68699656-68720998	-	-	OK	3.42255	2.85988	3.98521
ENSMUSG00000021536	-	-	ENSMUSG00000021536	-	-	13:68758919-69138419	-	-	OK	0.667988	0.577711	0.758265
ENSMUSG00000021532	-	-	ENSMUSG00000021532	-	-	13:68721122-68731156	-	-	OK	9.22631	8.37498	10.0776
ENSMUSG00000051805	-	-	ENSMUSG00000051805	-	-	13:69681923-69682901	-	-	OK	0.0191215	0	0.0573644
ENSMUSG00000034575	-	-	ENSMUSG00000034575	-	-	13:69636836-69672717	-	-	OK	15.0419	14.6001	15.4836
ENSMUSG00000052981	-	-	ENSMUSG00000052981	-	-	13:69841712-69878775	-	-	OK	1.67029	1.48858	1.85199
ENSMUSG00000069200	-	-	ENSMUSG00000069200	-	-	13:70145573-70146603	-	-	OK	4.0721	3.58009	4.56411
ENSMUSG00000077594	-	-	ENSMUSG00000077594	-	-	13:70307709-70307837	-	-	OK	0	0	0
ENSMUSG00000021598	-	-	ENSMUSG00000021598	-	-	13:69948759-69954972	-	-	OK	42.2412	40.4645	44.0179
ENSMUSG00000091909	-	-	ENSMUSG00000091909	-	-	13:69948791-69954972	-	-	OK	0	0	0
ENSMUSG00000021594	-	-	ENSMUSG00000021594	-	-	13:69712326-69750320	-	-	OK	0.986988	0.841823	1.13215
ENSMUSG00000091133	-	-	ENSMUSG00000091133	-	-	13:69749375-69753779	-	-	OK	0.0307128	0.00700534	0.0544203
ENSMUSG00000021595	-	-	ENSMUSG00000021595	-	-	13:69750894-69774658	-	-	OK	54.4445	53.4397	55.4493
ENSMUSG00000080580	-	-	ENSMUSG00000080580	-	-	13:71245966-71246087	-	-	OK	0	0	0
ENSMUSG00000021600	-	-	ENSMUSG00000021600	-	-	13:71021825-71023381	-	-	OK	0.0369691	0	0.0892512
ENSMUSG00000049538	-	-	ENSMUSG00000049538	-	-	13:70866679-70980689	-	-	OK	0.917654	0.792491	1.04282
ENSMUSG00000034525	-	-	ENSMUSG00000034525	-	-	13:70727566-70776512	-	-	OK	12.9579	12.6668	13.2491
ENSMUSG00000060969	-	-	ENSMUSG00000060969	-	-	13:72095679-72101171	-	-	OK	8.63519	8.15821	9.11217
ENSMUSG00000071269	-	-	ENSMUSG00000071269	-	-	13:72592121-72592794	-	-	OK	330.192	324.3	336.084
ENSMUSG00000021604	-	-	ENSMUSG00000021604	-	-	13:73397944-73407068	-	-	OK	0.0153084	0	0.0329849
ENSMUSG00000066407	-	-	ENSMUSG00000066407	-	-	13:73455301-73455511	-	-	OK	1651.4	1599.12	1703.67
ENSMUSG00000001504	-	-	ENSMUSG00000001504	-	-	13:72766244-72771644	-	-	FAIL	27.0257	0	49.9985
ENSMUSG00000021606	-	-	ENSMUSG00000021606	-	-	13:73457285-73465990	-	-	OK	22.0449	20.3077	23.782
ENSMUSG00000021607	-	-	ENSMUSG00000021607	-	-	13:73468456-73469623	-	-	OK	6.86038	6.16381	7.55694
ENSMUSG00000021609	-	-	ENSMUSG00000021609	-	-	13:73674194-73716120	-	-	OK	0.00751862	0	0.0181516
ENSMUSG00000021608	-	-	ENSMUSG00000021608	-	-	13:73604644-73653870	-	-	OK	3.93386	3.69845	4.16927
ENSMUSG00000021565	-	-	ENSMUSG00000021565	-	-	13:73817192-73838228	-	-	OK	0.0359688	0	0.0742429
ENSMUSG00000021566	-	-	ENSMUSG00000021566	-	-	13:73837273-73847298	-	-	OK	0.00924544	0	0.0277363
ENSMUSG00000021612	-	-	ENSMUSG00000021612	-	-	13:73799197-73815471	-	-	OK	0.00608467	0	0.0153518
ENSMUSG00000021611	-	-	ENSMUSG00000021611	-	-	13:73764448-73786489	-	-	OK	0.572843	0	1.25684
ENSMUSG00000021610	-	-	ENSMUSG00000021610	-	-	13:73741553-73758051	-	-	OK	23.8033	23.0465	24.5601
ENSMUSG00000017756	-	-	ENSMUSG00000017756	-	-	13:73870541-73954191	-	-	OK	12.3211	11.5551	13.087
ENSMUSG00000091314	-	-	ENSMUSG00000091314	-	-	13:74036743-74036902	-	-	OK	0	0	0
ENSMUSG00000021567	-	-	ENSMUSG00000021567	-	-	13:73955981-73985079	-	-	OK	2.01363	1.71089	2.31636
ENSMUSG00000066714	-	-	ENSMUSG00000066714	-	-	13:73967352-73967934	-	-	OK	76.4879	72.5082	80.4675
ENSMUSG00000021569	-	-	ENSMUSG00000021569	-	-	13:74049909-74075215	-	-	OK	8.1963	7.75535	8.63726
ENSMUSG00000088648	-	-	ENSMUSG00000088648	-	-	13:74062688-74062749	-	-	OK	0	0	0
ENSMUSG00000089595	-	-	ENSMUSG00000089595	-	-	13:74062810-74062875	-	-	OK	0	0	0
ENSMUSG00000085881	-	-	ENSMUSG00000085881	-	-	13:74145599-74146802	-	-	OK	0.42957	0.191287	0.667853
ENSMUSG00000069189	-	-	ENSMUSG00000069189	-	-	13:74101298-74130437	-	-	OK	0.0194948	0	0.0470647
ENSMUSG00000063180	-	-	ENSMUSG00000063180	-	-	13:74126410-74126581	-	-	OK	0.944052	0	2.83216
ENSMUSG00000057649	-	-	ENSMUSG00000057649	-	-	13:74075285-74098342	-	-	OK	18.5168	17.8754	19.1583
ENSMUSG00000036123	-	-	ENSMUSG00000036123	-	-	13:74258962-74303512	-	-	OK	0.256851	0.182704	0.330997
ENSMUSG00000021572	-	-	ENSMUSG00000021572	-	-	13:74173942-74199733	-	-	OK	1.13757	1.01018	1.26495
ENSMUSG00000021573	-	-	ENSMUSG00000021573	-	-	13:74146866-74173201	-	-	OK	0.477678	0.408551	0.546805
ENSMUSG00000080966	-	-	ENSMUSG00000080966	-	-	13:74156240-74157582	-	-	OK	67.8775	66.1674	69.5875
ENSMUSG00000034152	-	-	ENSMUSG00000034152	-	-	13:74307252-74346148	-	-	OK	17.1181	16.6816	17.5546
ENSMUSG00000021575	-	-	ENSMUSG00000021575	-	-	13:74348565-74429779	-	-	OK	1.389	0.590568	2.18744
ENSMUSG00000021576	-	-	ENSMUSG00000021576	-	-	13:74440568-74454774	-	-	OK	80.2399	78.5141	81.9658
ENSMUSG00000021577	-	-	ENSMUSG00000021577	-	-	13:74459701-74487728	-	-	OK	44.4065	43.5089	45.3041
ENSMUSG00000090004	-	-	ENSMUSG00000090004	-	-	13:74477986-74478325	-	-	OK	0.185454	0	0.447727
ENSMUSG00000069184	-	-	ENSMUSG00000069184	-	-	13:74508873-74514014	-	-	OK	0.464106	0.337793	0.59042
ENSMUSG00000021578	-	-	ENSMUSG00000021578	-	-	13:74487756-74503231	-	-	OK	37.6934	35.9174	39.4694
ENSMUSG00000021579	-	-	ENSMUSG00000021579	-	-	13:74497025-74501453	-	-	OK	0.044945	0.0155869	0.0743032
ENSMUSG00000088720	-	-	ENSMUSG00000088720	-	-	13:74613949-74614039	-	-	OK	0	0	0
ENSMUSG00000069208	-	-	ENSMUSG00000069208	-	-	13:74617964-74620391	-	-	OK	2.00997	1.60997	2.40997
ENSMUSG00000088186	-	-	ENSMUSG00000088186	-	-	13:74685503-74685594	-	-	OK	0	0	0
ENSMUSG00000087866	-	-	ENSMUSG00000087866	-	-	13:74739149-74739240	-	-	OK	0	0	0
ENSMUSG00000062382	-	-	ENSMUSG00000062382	-	-	13:74543843-74544765	-	-	OK	373.029	367.976	378.082
ENSMUSG00000076033	-	-	ENSMUSG00000076033	-	-	13:74544512-74544621	-	-	OK	9.46753	9.33929	9.59577
ENSMUSG00000021583	-	-	ENSMUSG00000021583	-	-	13:74777319-74829983	-	-	OK	21.8229	21.1889	22.4568
ENSMUSG00000021585	-	-	ENSMUSG00000021585	-	-	13:74831690-74945958	-	-	OK	38.2247	37.3302	39.1192
ENSMUSG00000021587	-	-	ENSMUSG00000021587	-	-	13:75227273-75269946	-	-	OK	0.262121	0.190111	0.334131
ENSMUSG00000086743	-	-	ENSMUSG00000086743	-	-	13:75001752-75002804	-	-	OK	154.711	151.553	157.869
ENSMUSG00000077337	-	-	ENSMUSG00000077337	-	-	13:75829419-75829502	-	-	OK	0	0	0
ENSMUSG00000074800	-	-	ENSMUSG00000074800	-	-	13:75782311-75782674	-	-	OK	1255.81	1235.92	1275.71
ENSMUSG00000076236	-	-	ENSMUSG00000076236	-	-	13:75782493-75782589	-	-	OK	70092.2	67344.1	72840.2
ENSMUSG00000001542	-	-	ENSMUSG00000001542	-	-	13:75844931-75909804	-	-	OK	15.3488	14.8819	15.8156
ENSMUSG00000077449	-	-	ENSMUSG00000077449	-	-	13:75905515-75905645	-	-	OK	0	0	0
ENSMUSG00000021591	-	-	ENSMUSG00000021591	-	-	13:75977315-75987599	-	-	OK	10.5705	9.89652	11.2444
ENSMUSG00000021589	-	-	ENSMUSG00000021589	-	-	13:76006984-76081373	-	-	OK	10.4478	10.0499	10.8457
ENSMUSG00000070170	-	-	ENSMUSG00000070170	-	-	13:76042594-76042726	-	-	OK	0	0	0
ENSMUSG00000081816	-	-	ENSMUSG00000081816	-	-	13:76066912-76067776	-	-	OK	22.1271	20.8432	23.4111
ENSMUSG00000077655	-	-	ENSMUSG00000077655	-	-	13:76101104-76101235	-	-	OK	0	0	0
ENSMUSG00000021590	-	-	ENSMUSG00000021590	-	-	13:76105186-76136416	-	-	OK	0.675133	0.27724	1.07303
